Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_JobTitles,Chrome 71.0.3578.98,,2019-01-02 12:52:59,2019-01-02 12:53:18,19.638s,FAILED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-02 12:52:59,2019-01-02 12:53:11,11.898s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/index.php/auth/login"")",Chrome 71.0.3578.98,,2019-01-02 12:53:00,2019-01-02 12:53:09,9.245s,PASSED
"setText(findTestObject(""Orange/Login/Username""), ""Admin"")",Chrome 71.0.3578.98,,2019-01-02 12:53:09,2019-01-02 12:53:09,0.230s,PASSED
"setText(findTestObject(""Orange/Login/Password""), ""admin123"")",Chrome 71.0.3578.98,,2019-01-02 12:53:09,2019-01-02 12:53:09,0.142s,PASSED
"click(findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-02 12:53:09,2019-01-02 12:53:11,1.657s,PASSED
,,,,,,
Test Cases/Orange_Website/JobTitles_Screen,Chrome 71.0.3578.98,,2019-01-02 12:53:11,2019-01-02 12:53:17,6.498s,FAILED
"click(findTestObject(""Orange/Navigation/MNULST_Admin""))",Chrome 71.0.3578.98,,2019-01-02 12:53:11,2019-01-02 12:53:14,2.406s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Job""))",Chrome 71.0.3578.98,,2019-01-02 12:53:14,2019-01-02 12:53:14,0.121s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_JobTitles""))",Chrome 71.0.3578.98,,2019-01-02 12:53:14,2019-01-02 12:53:15,0.812s,PASSED
"click(findTestObject(""Orange/JobTitles/BTN_Add""))",Chrome 71.0.3578.98,"Add New Record
",2019-01-02 12:53:15,2019-01-02 12:53:15,0.650s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Orange_JobTitles_ObjectRepository"", ""Sheet1"", [notes, jobdescription, jobtitles])",Chrome 71.0.3578.98,Data Entry,2019-01-02 12:53:15,2019-01-02 12:53:17,1.549s,PASSED
"click(findTestObject(""Orange/JobTitles/BTN_ChooseFile""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-01-02 12:53:17,2019-01-02 12:53:17,0.139s,PASSED
"uploadFile(findTestObject(null), """")",Chrome 71.0.3578.98,,2019-01-02 12:53:17,2019-01-02 12:53:17,0.463s,FAILED
