Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Locations,Chrome 71.0.3578.98,,2019-01-03 11:53:41,2019-01-03 11:53:57,16.431s,FAILED
,,,,,,
Test Cases/Orange_Website/TC_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-03 11:53:42,2019-01-03 11:53:57,15.819s,FAILED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 11:53:42,2019-01-03 11:53:50,7.683s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 11:53:50,2019-01-03 11:53:51,0.519s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 11:53:51,2019-01-03 11:53:51,0.221s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 11:53:51,2019-01-03 11:53:53,1.866s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 11:53:53,2019-01-03 11:53:55,1.822s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 11:53:55,2019-01-03 11:53:56,0.999s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-03 11:53:56,2019-01-03 11:53:57,1.857s,FAILED
