Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_OrangeWebUsingKeywords,Chrome 71.0.3578.98,,2019-01-13 16:51:07,2019-01-13 16:51:43,35.417s,FAILED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_RecruitmentComponent,Chrome 71.0.3578.98,,2019-01-13 16:51:08,2019-01-13 16:51:27,18.952s,FAILED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-13 16:51:08,2019-01-13 16:51:18,9.846s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 16:51:18,2019-01-13 16:51:20,1.724s,PASSED
pk_Functions.CS_SpecificData.DataFun,Chrome 71.0.3578.98,,2019-01-13 16:51:20,2019-01-13 16:51:22,1.856s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-13 16:51:22,2019-01-13 16:51:27,5.041s,PASSED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_RecruitmentComponent,Chrome 71.0.3578.98,,2019-01-13 16:51:27,2019-01-13 16:51:43,15.957s,FAILED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-13 16:51:27,2019-01-13 16:51:35,8.504s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 16:51:35,2019-01-13 16:51:37,1.683s,PASSED
pk_Functions.CS_SpecificData.DataFun,Chrome 71.0.3578.98,,2019-01-13 16:51:37,2019-01-13 16:51:38,0.737s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-13 16:51:38,2019-01-13 16:51:43,5.003s,PASSED
