Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Locations,Chrome 71.0.3578.98,,2019-01-03 13:33:48,2019-01-03 13:34:07,18.485s,PASSED
,,,,,,
Test Cases/Orange_Website/TC_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-03 13:33:49,2019-01-03 13:34:07,17.807s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 13:33:50,2019-01-03 13:33:58,8.141s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 13:33:58,2019-01-03 13:33:58,0.369s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 13:33:58,2019-01-03 13:33:58,0.179s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 13:33:58,2019-01-03 13:34:00,1.630s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 13:34:00,2019-01-03 13:34:02,1.517s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 13:34:02,2019-01-03 13:34:02,0.761s,PASSED
selectOptionByValue,Chrome 71.0.3578.98,,2019-01-03 13:34:02,2019-01-03 13:34:03,0.248s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-03 13:34:03,2019-01-03 13:34:06,3.290s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 13:34:06,2019-01-03 13:34:07,0.991s,PASSED
