Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_JobTitles,Chrome 71.0.3578.98,,2019-01-13 11:53:58,2019-01-13 11:54:26,27.393s,PASSED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-13 11:53:59,2019-01-13 11:54:18,19.140s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/index.php/auth/login"")",Chrome 71.0.3578.98,,2019-01-13 11:53:59,2019-01-13 11:54:14,14.469s,PASSED
"setText(findTestObject(""Orange/Login/Username""), ""Admin"")",Chrome 71.0.3578.98,,2019-01-13 11:54:14,2019-01-13 11:54:14,0.322s,PASSED
"setText(findTestObject(""Orange/Login/Password""), ""admin123"")",Chrome 71.0.3578.98,,2019-01-13 11:54:14,2019-01-13 11:54:14,0.152s,PASSED
"click(findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-13 11:54:14,2019-01-13 11:54:18,3.461s,PASSED
,,,,,,
Test Cases/Orange_Website/JobTitles_Screen2_TEST,Chrome 71.0.3578.98,,2019-01-13 11:54:18,2019-01-13 11:54:26,7.778s,PASSED
"click(findTestObject(""Orange/Navigation/MNULST_Admin""))",Chrome 71.0.3578.98,,2019-01-13 11:54:18,2019-01-13 11:54:24,5.305s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Job""))",Chrome 71.0.3578.98,,2019-01-13 11:54:24,2019-01-13 11:54:24,0.112s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_JobTitles""))",Chrome 71.0.3578.98,,2019-01-13 11:54:24,2019-01-13 11:54:25,1.448s,PASSED
Columns_row_text = new java.util.ArrayList(),Chrome 71.0.3578.98,,2019-01-13 11:54:25,2019-01-13 11:54:25,0.002s,PASSED
driver = getWebDriver(),Chrome 71.0.3578.98,,2019-01-13 11:54:25,2019-01-13 11:54:25,0.026s,PASSED
"ExpectedValues = ["""", ""Account Clerk"", ""test test""]",Chrome 71.0.3578.98,Expected value from Table,2019-01-13 11:54:25,2019-01-13 11:54:25,0.002s,PASSED
Columns_row = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 71.0.3578.98,,2019-01-13 11:54:25,2019-01-13 11:54:25,0.000s,PASSED
"Table = driver.findElement(By.id(""resultTable""))",Chrome 71.0.3578.98,To locate table,2019-01-13 11:54:25,2019-01-13 11:54:25,0.107s,PASSED
"rows_table = Table.findElements(By.tagName(""tr""))",Chrome 71.0.3578.98,To locate rows of table it will Capture all the rows available in the table,2019-01-13 11:54:25,2019-01-13 11:54:25,0.043s,PASSED
rows_count = rows_table.size(),Chrome 71.0.3578.98,To calculate no of rows In table,2019-01-13 11:54:25,2019-01-13 11:54:25,0.003s,PASSED
"for ([row = 1, row < rows_count, (row++)])",Chrome 71.0.3578.98,Loop will execute for all the rows of the table,2019-01-13 11:54:25,2019-01-13 11:54:26,0.230s,PASSED
