Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Locations,Chrome 71.0.3578.98,,2019-01-03 10:33:25,2019-01-03 10:33:51,26.035s,FAILED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-03 10:33:26,2019-01-03 10:33:38,11.606s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 10:33:27,2019-01-03 10:33:35,8.851s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 10:33:35,2019-01-03 10:33:36,0.364s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 10:33:36,2019-01-03 10:33:36,0.173s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 10:33:36,2019-01-03 10:33:38,1.704s,PASSED
,,,,,,
Test Cases/Orange_Website/TC_Locations,Chrome 71.0.3578.98,,2019-01-03 10:33:38,2019-01-03 10:33:51,13.668s,FAILED
openBrowser,Chrome 71.0.3578.98,,2019-01-03 10:33:38,2019-01-03 10:33:45,6.597s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 10:33:45,2019-01-03 10:33:45,0.227s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-03 10:33:45,2019-01-03 10:33:45,0.203s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 10:33:45,2019-01-03 10:33:47,1.691s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-03 10:33:47,2019-01-03 10:33:48,1.766s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 10:33:48,2019-01-03 10:33:49,0.833s,PASSED
click,Chrome 71.0.3578.98,,2019-01-03 10:33:49,2019-01-03 10:33:49,0.148s,PASSED
pk_Functions.CS_CheckMatching.CheckMatching,Chrome 71.0.3578.98,,2019-01-03 10:33:49,2019-01-03 10:33:51,1.865s,FAILED
