Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_Locations,Chrome 71.0.3578.98,,2019-01-06 16:41:17,2019-01-06 16:41:35,18.629s,ERROR
,,,,,,
Test Cases/Orange_Website/TC_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-06 16:41:17,2019-01-06 16:41:35,18.004s,ERROR
openBrowser,Chrome 71.0.3578.98,,2019-01-06 16:41:18,2019-01-06 16:41:26,7.443s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-06 16:41:26,2019-01-06 16:41:26,0.440s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-06 16:41:26,2019-01-06 16:41:27,0.326s,PASSED
click,Chrome 71.0.3578.98,,2019-01-06 16:41:27,2019-01-06 16:41:28,1.716s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-06 16:41:28,2019-01-06 16:41:30,1.668s,PASSED
click,Chrome 71.0.3578.98,,2019-01-06 16:41:30,2019-01-06 16:41:31,0.661s,PASSED
selectOptionByValue,Chrome 71.0.3578.98,,2019-01-06 16:41:31,2019-01-06 16:41:31,0.208s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,Load data,2019-01-06 16:41:31,2019-01-06 16:41:34,2.722s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-06 16:41:34,2019-01-06 16:41:35,0.910s,PASSED
pk_Functions.CS_SelectRecordFromWebtable.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,click view,2019-01-06 16:41:35,2019-01-06 16:41:35,0.644s,PASSED
click,Chrome 71.0.3578.98,,2019-01-06 16:41:35,2019-01-06 16:41:35,0.127s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-06 16:41:35,2019-01-06 16:41:35,0.006s,PASSED
