Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_Locations,Chrome 71.0.3578.98,,2019-01-17 16:41:53,2019-01-17 16:42:18,25.504s,ERROR
,,,,,,
Test Cases/Orange_Website/TC_Locations_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-17 16:41:53,2019-01-17 16:42:18,24.990s,ERROR
openBrowser,Chrome 71.0.3578.98,,2019-01-17 16:41:54,2019-01-17 16:42:02,7.623s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 16:42:02,2019-01-17 16:42:02,0.220s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 16:42:02,2019-01-17 16:42:02,0.158s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:42:02,2019-01-17 16:42:03,1.448s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-17 16:42:03,2019-01-17 16:42:04,0.660s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:42:04,2019-01-17 16:42:05,0.598s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,Load data,2019-01-17 16:42:05,2019-01-17 16:42:07,2.254s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-17 16:42:07,2019-01-17 16:42:08,1.028s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-17 16:42:08,2019-01-17 16:42:08,0.256s,PASSED
pk_Functions.CS_SelectRecordFromWebtable.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,click view,2019-01-17 16:42:08,2019-01-17 16:42:17,8.516s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:42:17,2019-01-17 16:42:17,0.102s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-17 16:42:17,2019-01-17 16:42:18,1.166s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-17 16:42:18,2019-01-17 16:42:18,0.077s,PASSED
pk_Functions.CS_SelectRecordFromWebtable.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,click view,2019-01-17 16:42:18,2019-01-17 16:42:18,0.048s,ERROR
