Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Locations,Chrome 71.0.3578.98,,2019-01-02 16:26:40,2019-01-02 16:27:06,25.894s,PASSED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-02 16:26:41,2019-01-02 16:26:52,11.158s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-02 16:26:42,2019-01-02 16:26:49,7.300s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-02 16:26:49,2019-01-02 16:26:50,0.508s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-02 16:26:50,2019-01-02 16:26:50,0.166s,PASSED
click,Chrome 71.0.3578.98,,2019-01-02 16:26:50,2019-01-02 16:26:52,2.358s,PASSED
,,,,,,
Test Cases/Orange_Website/TC_Locations,Chrome 71.0.3578.98,,2019-01-02 16:26:52,2019-01-02 16:27:05,13.203s,PASSED
openBrowser,Chrome 71.0.3578.98,,2019-01-02 16:26:52,2019-01-02 16:26:58,5.852s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-02 16:26:58,2019-01-02 16:26:59,0.210s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-02 16:26:59,2019-01-02 16:26:59,0.175s,PASSED
click,Chrome 71.0.3578.98,,2019-01-02 16:26:59,2019-01-02 16:27:00,1.756s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-02 16:27:00,2019-01-02 16:27:02,1.610s,PASSED
click,Chrome 71.0.3578.98,,2019-01-02 16:27:02,2019-01-02 16:27:03,0.733s,PASSED
click,Chrome 71.0.3578.98,,2019-01-02 16:27:03,2019-01-02 16:27:03,0.174s,PASSED
pk_Functions.CS_CheckMatching.CheckMatching,Chrome 71.0.3578.98,,2019-01-02 16:27:03,2019-01-02 16:27:05,2.395s,PASSED
