Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_Locations,Chrome 71.0.3578.98,,2019-01-17 11:47:51,2019-01-17 11:48:09,17.638s,ERROR
,,,,,,
Test Cases/Orange_Website/TC_Locations_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-17 11:47:52,2019-01-17 11:48:09,17.149s,ERROR
openBrowser,Chrome 71.0.3578.98,,2019-01-17 11:47:52,2019-01-17 11:48:00,7.751s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 11:48:00,2019-01-17 11:48:00,0.256s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 11:48:00,2019-01-17 11:48:01,0.169s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 11:48:01,2019-01-17 11:48:02,1.746s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-17 11:48:02,2019-01-17 11:48:04,1.581s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 11:48:04,2019-01-17 11:48:05,0.634s,PASSED
selectOptionByValue,Chrome 71.0.3578.98,,2019-01-17 11:48:05,2019-01-17 11:48:05,0.179s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,Load data,2019-01-17 11:48:05,2019-01-17 11:48:08,2.728s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-17 11:48:08,2019-01-17 11:48:08,0.936s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-17 11:48:08,2019-01-17 11:48:09,0.340s,FAILED
