Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_JobTitles,Chrome 71.0.3578.98,,2019-01-02 15:47:03,2019-01-02 15:47:28,25.009s,PASSED
,,,,,,
Test Cases/Orange_Website/Login Screen,Chrome 71.0.3578.98,,2019-01-02 15:47:03,2019-01-02 15:47:14,10.418s,PASSED
"openBrowser(""https://opensource-demo.orangehrmlive.com/index.php/auth/login"")",Chrome 71.0.3578.98,,2019-01-02 15:47:04,2019-01-02 15:47:12,7.971s,PASSED
"setText(findTestObject(""Orange/Login/Username""), ""Admin"")",Chrome 71.0.3578.98,,2019-01-02 15:47:12,2019-01-02 15:47:12,0.271s,PASSED
"setText(findTestObject(""Orange/Login/Password""), ""admin123"")",Chrome 71.0.3578.98,,2019-01-02 15:47:12,2019-01-02 15:47:12,0.127s,PASSED
"click(findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-02 15:47:12,2019-01-02 15:47:14,1.491s,PASSED
,,,,,,
Test Cases/Orange_Website/JobTitles_Screen,Chrome 71.0.3578.98,,2019-01-02 15:47:14,2019-01-02 15:47:27,13.509s,PASSED
"click(findTestObject(""Orange/Navigation/MNULST_Admin""))",Chrome 71.0.3578.98,,2019-01-02 15:47:14,2019-01-02 15:47:16,1.941s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Job""))",Chrome 71.0.3578.98,,2019-01-02 15:47:16,2019-01-02 15:47:16,0.110s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_JobTitles""))",Chrome 71.0.3578.98,,2019-01-02 15:47:16,2019-01-02 15:47:17,0.791s,PASSED
"click(findTestObject(""Orange/JobTitles/BTN_Add""))",Chrome 71.0.3578.98,"Add New Record
",2019-01-02 15:47:17,2019-01-02 15:47:18,0.568s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Orange_JobTitles_ObjectRepository"", ""Sheet1"", [jobtitles, jobdescription, notes])",Chrome 71.0.3578.98,Data Entry,2019-01-02 15:47:18,2019-01-02 15:47:19,1.571s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-02 15:47:19,2019-01-02 15:47:20,1.057s,PASSED
"tools.uploadFiles.uploadFile(findTestObject(""Orange/JobTitles/BTN_ChooseFile""), """"D:\Ebtehal_QC\Extras\logo.jpg"""")",Chrome 71.0.3578.98,,2019-01-02 15:47:20,2019-01-02 15:47:23,2.576s,PASSED
Thread.sleep(2000),Chrome 71.0.3578.98,,2019-01-02 15:47:23,2019-01-02 15:47:25,2.016s,PASSED
"click(findTestObject(""Orange/JobTitles/BTN_Save""))",Chrome 71.0.3578.98,,2019-01-02 15:47:25,2019-01-02 15:47:26,1.483s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-01-02 15:47:26,2019-01-02 15:47:27,1.002s,PASSED
"verifyElementPresent(findTestObject(""Orange/JobTitles/MSG_SuccessValidationMessage""), 0)",Chrome 71.0.3578.98,,2019-01-02 15:47:27,2019-01-02 15:47:27,0.054s,PASSED
