Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_OrangeWebUsingKeywords,Chrome 71.0.3578.98,,2019-01-13 15:06:37,2019-01-13 15:07:34,56.936s,PASSED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_SettingLanguage,Chrome 71.0.3578.98,,2019-01-13 15:06:38,2019-01-13 15:07:00,22.636s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-13 15:06:38,2019-01-13 15:06:48,9.887s,PASSED
pk_Functions.CS_StaticListUsingLiTag.LovSearchIndexFun,Chrome 71.0.3578.98,,2019-01-13 15:06:48,2019-01-13 15:06:54,5.957s,PASSED
pk_Functions.CS_StaticListUsingLiTag.LovSearchIndexFun,Chrome 71.0.3578.98,,2019-01-13 15:06:54,2019-01-13 15:06:59,4.975s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 15:06:59,2019-01-13 15:06:59,0.120s,PASSED
selectOptionByLabel,Chrome 71.0.3578.98,,2019-01-13 15:06:59,2019-01-13 15:06:59,0.097s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 15:06:59,2019-01-13 15:07:00,0.792s,PASSED
refresh,Chrome 71.0.3578.98,,2019-01-13 15:07:00,2019-01-13 15:07:00,0.353s,PASSED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_RecruitmentComponent,Chrome 71.0.3578.98,,2019-01-13 15:07:00,2019-01-13 15:07:18,17.520s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-13 15:07:01,2019-01-13 15:07:11,9.775s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 15:07:11,2019-01-13 15:07:12,1.255s,PASSED
pk_Functions.CS_SpecificData.DataFun,Chrome 71.0.3578.98,,2019-01-13 15:07:12,2019-01-13 15:07:13,1.199s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-13 15:07:13,2019-01-13 15:07:18,5.002s,PASSED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_RecruitmentComponent,Chrome 71.0.3578.98,,2019-01-13 15:07:18,2019-01-13 15:07:34,16.296s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-13 15:07:18,2019-01-13 15:07:27,8.691s,PASSED
click,Chrome 71.0.3578.98,,2019-01-13 15:07:27,2019-01-13 15:07:29,2.313s,PASSED
pk_Functions.CS_SpecificData.DataFun,Chrome 71.0.3578.98,,2019-01-13 15:07:29,2019-01-13 15:07:29,0.270s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-13 15:07:29,2019-01-13 15:07:34,5.002s,PASSED
