Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Orange_Locations,Chrome 71.0.3578.98,,2019-01-17 16:42:49,2019-01-17 16:43:28,38.591s,FAILED
,,,,,,
Test Cases/Orange_Website/TC_Locations_Multi_Scenarios,Chrome 71.0.3578.98,,2019-01-17 16:42:50,2019-01-17 16:43:28,38.116s,FAILED
openBrowser,Chrome 71.0.3578.98,,2019-01-17 16:42:51,2019-01-17 16:42:59,8.494s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 16:42:59,2019-01-17 16:42:59,0.256s,PASSED
setText,Chrome 71.0.3578.98,,2019-01-17 16:42:59,2019-01-17 16:42:59,0.169s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:42:59,2019-01-17 16:43:01,1.727s,PASSED
navigateToUrl,Chrome 71.0.3578.98,,2019-01-17 16:43:01,2019-01-17 16:43:04,2.648s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:43:04,2019-01-17 16:43:04,0.651s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,Load data,2019-01-17 16:43:04,2019-01-17 16:43:07,2.084s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-17 16:43:07,2019-01-17 16:43:08,1.498s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-17 16:43:08,2019-01-17 16:43:08,0.246s,PASSED
pk_Functions.CS_SelectRecordFromWebtable.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,click view,2019-01-17 16:43:08,2019-01-17 16:43:17,8.828s,PASSED
click,Chrome 71.0.3578.98,,2019-01-17 16:43:17,2019-01-17 16:43:17,0.094s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-17 16:43:17,2019-01-17 16:43:18,1.145s,PASSED
click,Chrome 71.0.3578.98,save data,2019-01-17 16:43:18,2019-01-17 16:43:19,0.733s,PASSED
pk_Functions.CS_SelectRecordFromWebtable.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,click view,2019-01-17 16:43:19,2019-01-17 16:43:28,8.539s,PASSED
pk_Functions.CS_VerifyPageData.CheckMatching,Chrome 71.0.3578.98,check view mode,2019-01-17 16:43:28,2019-01-17 16:43:28,0.159s,FAILED
