Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_OrangeWebUsingKeywords,Chrome 71.0.3578.98,,2019-01-04 02:06:33,2019-01-04 02:06:58,24.997s,PASSED
,,,,,,
Test Cases/Orange_Website_Using_Function/TC_AllPageComponent,Chrome 71.0.3578.98,,2019-01-04 02:06:34,2019-01-04 02:06:58,24.638s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""https://opensource-demo.orangehrmlive.com/index.php/auth/login"", findTestObject(""Orange/Login/Username""), findTestObject(""Orange/Login/Password""), ""Admin"", ""admin123"", findTestObject(""Orange/Login/Login""))",Chrome 71.0.3578.98,,2019-01-04 02:06:34,2019-01-04 02:06:46,12.100s,PASSED
"click(findTestObject(""Orange/Navigation/MNUITM_Recruitment""))",Chrome 71.0.3578.98,,2019-01-04 02:06:46,2019-01-04 02:06:48,1.439s,PASSED
"pk_Functions.CS_TextLov.TextLovFun(""TestKeywords/AllObjectComponent"", ""Sheet1"", [CandidateName, JobTitle, WelcomeAdmin])",Chrome 71.0.3578.98,,2019-01-04 02:06:48,2019-01-04 02:06:58,10.498s,PASSED
